,article_num,article_sha256,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
346,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,86364057-1277-47ec-9ad3-ad67c81254e9,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0905ede6-d253-4ab5-a44b-b6cf2e256b5b,checklist,7,0.8333333333333334,0.16666666666666666,"[1290, 1291, 1292, 1293, 1294, 1295, 1296, 1297, 1298, 1299, 1300, 1301, 1302, 1303, 1304, 1305, 1306, 1307, 1308, 1309, 1310, 1311, 1312, 1313, 1314, 1315, 1316, 1317, 1318, 1319, 1320, 1321, 1322, 1323, 1324, 1325, 1326, 1327, 1328, 1329, 1330, 1331, 1332, 1333, 1334, 1335, 1336, 1337, 1338, 1339, 1340, 1341, 1342, 1343, 1344, 1345, 1346, 1347, 1348, 1349, 1350, 1351, 1352]",0.9186272707807456,0.9186272707807456,0.8759803020570395,12,9,Harvard Medical School and the Harvard School of  Public Health,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",True
347,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,86364057-1277-47ec-9ad3-ad67c81254e9,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.08333333333333333,0.9166666666666666,L,L,L,0.04166666666666666,12,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
348,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,86364057-1277-47ec-9ad3-ad67c81254e9,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.16666666666666666,0.8333333333333334,L,L,L,0.08333333333333333,12,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
381,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.25,0.75,L,L,L,0.125,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
360,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
361,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.1,0.9,L,L,L,0.05,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
362,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
363,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
364,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
340,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,86364057-1277-47ec-9ad3-ad67c81254e9,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,12,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
365,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.1,0.9,L,L,L,0.05,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
367,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
368,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,fea028a3-e9f5-449c-990d-f97df2f8e956,checklist,9,0.8,0.2,"[3295, 3296, 3297, 3298, 3299, 3300, 3301, 3302, 3303, 3304, 3305]",0.9118772143716298,0.9118772143716298,0.8559386071858149,10,9,researchers,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Only a vague description (e.g. ""experts say ..."")",True
321,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.045454545454545456,0.9545454545454546,L,L,L,0.022727272727272728,22,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
386,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
320,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,22,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
308,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,fea028a3-e9f5-449c-990d-f97df2f8e956,checklist,9,0.6363636363636364,0.3636363636363637,"[1579, 1580, 1581, 1582, 1583, 1584, 1585, 1586, 1587, 1588, 1589, 1590, 1591, 1592, 1593, 1594, 1595]",0.8790313195420937,0.8790313195420937,0.757697477952865,11,9,The study authors,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Only a vague description (e.g. ""experts say ..."")",True
261,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.1,0.9,L,L,L,0.05,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
262,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
310,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bb82fac2-2f43-4e26-b354-defc403724c4,526833dc-75ae-4d52-9f84-526eb85ec352,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,2,6dfe050f-08be-41b8-9948-ae75532c57e8,checklist,2,1.0,0.0,"[1602, 1603, 1604, 1605, 1606, 1607, 1608, 1609, 1610, 1611, 1612, 1613, 1614, 1615, 1616, 1617, 1618, 1619, 1620, 1621, 1622, 1623, 1624, 1625, 1626, 1627, 1628, 1629, 1630, 1631, 1632, 1633, 1634, 1635, 1636, 1637, 1638, 1639, 1640, 1641, 1642, 1643, 1644, 1645, 1646, 1647, 1648, 1649, 1650, 1651, 1652, 1653, 1654, 1655, 1656, 1657, 1658, 1659, 1660, 1661, 1662, 1663, 1664, 1665, 1666, 1667, 1668, 1669, 1670, 1671, 1672, 1673, 1674, 1675, 1676, 1677, 1678, 1679, 1680, 1681, 1682, 1683, 1684, 1685, 1686, 1687, 1688, 1689, 1690, 1691, 1692, 1693, 1694, 1695, 1696, 1697, 1698, 1699, 1700, 1701, 1702, 1703, 1704, 1705, 1706, 1707, 1708, 1709, 1710, 1711, 1712, 1713, 1714, 1715, 1716, 1717, 1718, 1719, 1720, 1721, 1722, 1723, 1724, 1725, 1726, 1727, 1728, 1729, 1730, 1731, 1732, 1733, 1734, 1735, 1736, 1737, 1738, 1739, 1740, 1741, 1742]",0.886326621177982,0.5106062020706181,0.9431633105889908,11,2,"split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn’t","Using the highlight options below, indicate which portions of the bolded text are:",Paraphrase,True
263,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
264,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
265,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.2,0.8,L,L,L,0.1,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
266,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
267,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,999db044-5e87-4860-948c-f8789a841837,c1533f7e-18de-4501-b7e8-acf807a44c10,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
366,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,e7d3fde3-4d2a-41fe-bb60-fb5d0d7914c4,2048ae9f-4004-4525-9af4-66bc51fd33a3,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,10,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
382,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.5,0.5,M,M,M,0.25,4,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M,True
328,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.2727272727272727,0.7272727272727273,L,L,L,0.13636363636363635,22,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
327,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.13636363636363635,0.8636363636363636,L,L,L,0.06818181818181818,22,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
200,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
201,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,36602f94-ba1b-4675-b5fa-373f54513e57,checklist,2,0.8888888888888888,0.11111111111111116,"[3734, 3735, 3736, 3737, 3738, 3739, 3740, 3741, 3742, 3743, 3744, 3745, 3746, 3747, 3748, 3749, 3750, 3751, 3752, 3753, 3754, 3755, 3756, 3757, 3758, 3759, 3760, 3761, 3762, 3763, 3764, 3765, 3766, 3767, 3768]",0.7001884619869148,0.6042860817166374,0.7945386754379018,9,9,professor at Harvard Medical School,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Title, role, or position (e.g. ""Professor of Paleontology"")",True
202,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,b95987a0-79fa-4717-8c82-0a6b3a8f789e,checklist,3,0.8888888888888888,0.11111111111111116,"[3719, 3720, 3721, 3722, 3723, 3724]",0.9229857480996274,0.9229857480996274,0.905937318494258,9,9,Anupam,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"First name (e.g. ""Jon"")",True
203,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
204,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,258f8fcc-3119-45cc-8f3f-d0e58d7bc94e,checklist,5,0.8888888888888888,0.11111111111111116,"[3726, 3727, 3728, 3729]",1.0,1.0,0.9444444444444444,9,9,Jena,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Last name (e.g. ""Snow"")",True
205,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,M,0.3333333333333333,0.6666666666666667,M,M,M,0.16666666666666666,9,9,M,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),M,True
206,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0905ede6-d253-4ab5-a44b-b6cf2e256b5b,checklist,7,0.6666666666666666,0.33333333333333337,"[3747, 3748, 3749, 3750, 3751, 3752, 3753, 3754, 3755, 3756, 3757, 3758, 3759, 3760, 3761, 3762, 3763, 3764, 3765, 3766, 3767, 3768]",0.977685228351895,0.977685228351895,0.8221759475092808,9,9,Harvard Medical School,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",True
207,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
208,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6fb7df70-254d-4065-b09e-874adbc6b93b,bde933c5-9e2e-4297-bdfb-6d7e92c9467a,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,9,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
388,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
387,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f31ca0f4-7714-415e-ae0c-40dd78bd56bd,7de9b174-c088-44e1-be11-daee881ffae8,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
240,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b49d449-72f3-4bbe-abc7-56c56b99571e,c1dae82b-f978-4268-8daa-1feaed48d03d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,7,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
241,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b49d449-72f3-4bbe-abc7-56c56b99571e,c1dae82b-f978-4268-8daa-1feaed48d03d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,36602f94-ba1b-4675-b5fa-373f54513e57,checklist,2,0.8571428571428571,0.1428571428571429,"[4263, 4264, 4265, 4266, 4267, 4268, 4269, 4270, 4271, 4272, 4273, 4274, 4275, 4276, 4277, 4278, 4279, 4280, 4281, 4282, 4283, 4284, 4285, 4286, 4287, 4288, 4289, 4290, 4291, 4292, 4293, 4294, 4295, 4296, 4297, 4298, 4304, 4305, 4306, 4307, 4308, 4309, 4310, 4311, 4312, 4313]",0.6926951907638199,0.6926951907638199,0.7749190239533386,7,9,assistant professor of health policy//management,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Title, role, or position (e.g. ""Professor of Paleontology"")",True
242,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b49d449-72f3-4bbe-abc7-56c56b99571e,c1dae82b-f978-4268-8daa-1feaed48d03d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,b95987a0-79fa-4717-8c82-0a6b3a8f789e,checklist,3,0.8571428571428571,0.1428571428571429,"[4242, 4243, 4244, 4245, 4246, 4247, 4248]",1.0,1.0,0.9285714285714286,7,9,Michael,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"First name (e.g. ""Jon"")",True
243,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b49d449-72f3-4bbe-abc7-56c56b99571e,c1dae82b-f978-4268-8daa-1feaed48d03d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,7,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
244,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b49d449-72f3-4bbe-abc7-56c56b99571e,c1dae82b-f978-4268-8daa-1feaed48d03d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,258f8fcc-3119-45cc-8f3f-d0e58d7bc94e,checklist,5,0.8571428571428571,0.1428571428571429,"[4251, 4252, 4253, 4254, 4255, 4256, 4257]",1.0,1.0,0.9285714285714286,7,9,Barnett,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Last name (e.g. ""Snow"")",True
245,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b49d449-72f3-4bbe-abc7-56c56b99571e,c1dae82b-f978-4268-8daa-1feaed48d03d,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.14285714285714285,0.8571428571428572,L,L,L,0.07142857142857142,7,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
326,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0905ede6-d253-4ab5-a44b-b6cf2e256b5b,checklist,7,0.8181818181818182,0.18181818181818174,"[1054, 1055, 1056, 1057, 1058, 1059, 1060, 1061, 1062, 1063, 1064, 1065, 1066, 1067, 1068, 1069, 1070, 1071, 1072, 1073, 1074, 1075, 1076, 1077, 1078, 1079, 1080, 1081, 1082, 1083, 1084]",0.9866191552968189,0.9866191552968189,0.9024004867393184,22,9,New England Journal of Medicine,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",True
325,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0428d5d8-c147-4963-a77f-0b7175007a7a,checklist,6,0.5454545454545454,0.4545454545454546,"[1087, 1088, 1089, 1090, 1091, 1092, 1093, 1094, 1095, 1096, 1097]",0.7050333177829045,0.7050333177829045,0.6252439316187249,22,9,researchers,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",True
324,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,22,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
323,1712,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,d6ff3fec-c265-40e7-9af8-9c703cbaac63,d9c96297-95aa-4531-8040-f03fbcd429f1,Source relevance,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,1,0,checklist,L,0.0,1.0,L,L,L,0.0,22,9,L,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),L,True
