,20.11.2019 10:35,Unnamed: 0,answer_uuid,article_batch_name,article_filename,article_number,article_sha256,article_text_length,case_number,end_pos,ericwimsatt,ericwimsatt-ThinkPad-T440s,extra,file:///home/ericwimsatt/.config/libreoffice/4;,highlight_count,namespace,start_pos,target_text,task_uuid,topic_name,tua_batch_final,tua_batch_name,tua_batch_uuid,tua_group_name,tua_group_uuid,tua_uuid
258,,,,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,RudyGiulianihascompletelyberserk.txt,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582.0,1.0,807.0,,,{},,3.0,NYU_Form,533.0,"We think maybe he meant to say \u201canonymous\u201d \u2013 but then again, when you try to pronounce \u201cAnnoymous\u201d out loud, it kind of sounds like \u201cenormous.\u201d It\u2019s also possible that Rudy thinks he\u2019s being stalked by an actual person named \u201cAnnoymous,\u201d which in fairness, would be annoying",4e9a2120-bf5d-4d35-811c-eb6b96fb5559,Arguments,True,Adjudicator scottpeterson task 2031 article number 100044,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b3310bdc-c42d-4c4c-8188-fe5a93146f90
259,,,,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,RudyGiulianihascompletelyberserk.txt,100044.0,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582.0,1.0,1581.0,,,{},,3.0,NYU_Form,1287.0,"At this point Rudy Giuliani is virtually indistinguishable from a random disgruntled person yelling around on the sidewalk at no one in particular. As he comes closer to being arrested, Rudy continues to further crack under the pressure. Perhaps \u201cAnnoymous\u201d is the name of his eventual cellmate",4e9a2120-bf5d-4d35-811c-eb6b96fb5559,Arguments,True,Adjudicator scottpeterson task 2031 article number 100044,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,b3310bdc-c42d-4c4c-8188-fe5a93146f90
27,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,5.0,4516.0,,,{},,1.0,NYU_Form,4369.0,The Justice Department said last week that Barr was not aware of Trump\u2019s comments at the time and that he had no contact with Ukrainian authorities,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,4f730435-1606-491d-9092-74654ea5e5ab
22,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,2.0,4365.0,,,{},,2.0,NYU_Form,4184.0,"I will have Mr. Giuliani give you a call and I am also going to have Atty. Gen. Barr call and we will get to the bottom of it,\u201d Trump told Zelensky. \u201cI\u2019m sure you will figure it out",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d3f698d2-93d3-4ea1-9dbe-08c20a5521d8
23,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,2.0,6951.0,,,{},,2.0,NYU_Form,6789.0,"Trump has suggested that one of Biden\u2019s misdeeds was to demand the firing of Lutsenko\u2019s predecessor, Viktor Shokin, to prevent him from investigating Hunter Biden",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,d3f698d2-93d3-4ea1-9dbe-08c20a5521d8
15,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,1168.0,,,{},,7.0,NYU_Form,167.0,"Ukraine\u2019s former top law enforcement official says he repeatedly rebuffed demands by President Trump\u2019s personal lawyer to investigate Joe Biden and his son, insisting he had seen no evidence of wrongdoing that he could pursue.\n\nIn an interview, Yuri Lutsenko said while he was Ukraine\u2019s prosecutor general he told Rudolph W. Giuliani that he would be happy to cooperate if the FBI or other U.S. authorities began their own investigation of the former vice president and his son Hunter but insisted they had not broken any Ukrainian laws to his knowledge.\n\nLutsenko, who was fired as prosecutor general last month, said he had urged Giuliani to launch a U.S. inquiry and go to court if he had any evidence but not to use Ukraine to conduct a political vendetta that could affect the U.S. election.\n\n\u201cI said, \u2018Let\u2019s put this through prosecutors, not through presidents,\u2019 \u201d Lutsenko told The Times.\n\n\n\u201cI told him I could not start an investigation just for the interests of an American official,\u201d he said",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
16,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,1633.0,,,{},,7.0,NYU_Form,1431.0,Lutsenko said he met Giuliani twice in person and had numerous conversations with him on the phone. He described the former New York mayor as obsessed with possible misconduct by Biden or his son Hunter,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
17,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,2018.0,,,{},,7.0,NYU_Form,1738.0,"Lutsenko said he told Giuliani that Hunter Biden\u2019s position on the board of Ukraine\u2019s largest natural gas company, Burisma Holdings, while his father was involved in steering Obama administration policy toward Ukraine \u201ccould be signs of a conflict of interest\u201d but was not illegal",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
18,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,3510.0,,,{},,7.0,NYU_Form,2957.0,"Lutsenko said he was eager to cooperate with Giuliani and Trump but did not have sufficient evidence to act on his own.\n\nThe former prosecutor said Giuliani dropped the Biden requests at some point last year but apparently saw a new opportunity with the election in April of Volodymyr Zelensky, a former actor and political neophyte who defeated incumbent President Petro Poroshenko.\n\nLutsenko said Giuliani again began contacting him to sound him out about the new president and gauge whether Zelensky might be more cooperative in going after Democrats",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
19,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,5824.0,,,{},,7.0,NYU_Form,5812.0,"Lutsenko, 54",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
20,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,6786.0,,,{},,7.0,NYU_Form,5985.0,"He said he met unofficially with Giuliani in New York and in Warsaw last year. Other accounts put the New York meeting earlier this year, but he insisted it was January 2018. The Warsaw meeting was in March, he said.\n\n\u201cI went to his office and was there for several hours over three days,\u201d Lutsenko said. \u201cHe was certainly prepared.\u201d\n\nGiuliani quickly raised the issue of the Ukrainian gas company that had hired Hunter Biden. Burisma is run by a Ukrainian oligarch who had been under investigation for tax evasion and lives abroad. But once back taxes were paid, Lutsenko said, the case was shelved.\n\n\u201cHe was wondering why the case was closed,\u201d he said. \u201cI had to tell him how law enforcement functions here.\u201d\n\nHe said his hands were tied and he could not reopen the case just because Trump wanted it",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
21,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,1.0,7432.0,,,{},,7.0,NYU_Form,7364.0,Lutsenko served as prosecutor general from May 2016 until last month,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65
24,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,3.0,5403.0,,,{},,2.0,NYU_Form,5292.0,Giuliani has acknowledged broadly asking Ukraine to investigate the Bidens and defended the move as appropriate,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6559c6aa-a8fd-4bc4-9538-414ec291248f
25,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,3.0,5808.0,,,{},,2.0,NYU_Form,5566.0,"I did not do this on my own, I did it at the request of the State Department \u2014 I have a \u2018thank you\u2019 from them for doing a good job,\u201d Giuliani said Sunday on CBS\u2019 \u201cFace the Nation.\u201d He said Secretary of State Michael R. Pompeo \u201cwas aware of it",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6559c6aa-a8fd-4bc4-9538-414ec291248f
26,,,,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,FormerUkraineProsecutorSaysHe.txt,100028.0,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477.0,4.0,7216.0,,,{},,1.0,NYU_Form,7096.0,"The thinking was Ukraine could do a lot more\u201d to fight corruption, David Cameron, the British prime minister at the time",a9bae9b6-6b98-4423-ae0f-88f1dda23b05,Quoted Sources,True,Adjudicator nick task 1788 article number 100028,85c4a58f-ed38-42d2-9f46-ebffff46fed2,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,8765a8f7-846d-40b4-b5a5-efca6b8f4f4f
37,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,1.0,988.0,,,{},,5.0,NYU_Form,711.0,"Schiff said on NBC\u2019s Meet the Press show with host Chuck Todd that Congress had been considering Trump\u2019s calls with Russia\u2019s President Vladimir Putin along with other world leaders. These may have also been hidden in the top-secret stand-alone computer system, Schiff continued",53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a17402cb-3aaa-4617-99fb-d4a7ab0cd525
38,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,1.0,2245.0,,,{},,5.0,NYU_Form,1393.0,"THE PARAMOUNT NEED HERE IS TO PROTECT THE NATIONAL SECURITY OF THE UNITED STATES AND SEE WHETHER, IN THE CONVERSATIONS WITH OTHER WORLD LEADERS AND, IN PARTICULAR, WITH PUTIN, THAT THE PRESIDENT WAS ALSO UNDERMINING OUR SECURITY IN A WAY THAT HE THOUGHT WOULD PERSONALLY BENEFIT HIS CAMPAIGN. IF THOSE CONVERSATIONS WITH PUTIN OR WITH OTHER WORLD LEADERS ARE SEQUESTERED IN THAT SAME ELECTRONIC FILE THAT IS MEANT FOR COVERT ACTION, NOT MEANT FOR THIS, IF THERE\u2019S AN EFFORT TO HIDE THOSE AND COVER THOSE UP, YES, WE\u2019RE DETERMINED TO FIND OUT.\u2019\n\nSchiff told Todd that the president\u2019s behavior was \u201cso egregious\u201d the Democratic House had no choice but to formalize the opening the impeachment inquiry. The reason for the hearings was due to:\n\n\u2018\u2026THE PRESIDENT USING THE POWER OF HIS OFFICE TO COERCE A FOREIGN NATION INTO HELPING HIS PRESIDENTIAL CAMPAIGN",53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a17402cb-3aaa-4617-99fb-d4a7ab0cd525
39,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,1.0,707.0,,,{},,5.0,NYU_Form,652.0,a \u201cfundamental breach of the president\u2019s oath of office,53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a17402cb-3aaa-4617-99fb-d4a7ab0cd525
40,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,1.0,4488.0,,,{},,5.0,NYU_Form,4103.0,"The Intelligence Committee chair added:\n\n\u2018THE PRESIDENT CAN\u2019T HAVE IT BOTH WAYS \u2014 HE CAN\u2019T BOTH PREVENT US FROM GETTING EVIDENCE ON THESE SERIOUS UNDERLYING CRIMES, OR POTENTIAL CRIMES, THIS SERIOUS BREACH OF HIS OATH OF OFFICE, AND AT THE SAME TIME OBSTRUCT OUR INVESTIGATION. EVEN AS HE TRIES TO WEAKEN OUR ABILITY TO GET FACTS ON ONE, HE\u2019S GOING TO STRENGTHEN THE FACTS ON THE OTHER",53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a17402cb-3aaa-4617-99fb-d4a7ab0cd525
41,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,1.0,2855.0,,,{},,5.0,NYU_Form,2478.0,"THE GRAVAMEN OF THE OFFENSE HERE IS THE PRESIDENT USING THE POWER OF HIS OFFICE TO COERCE A FOREIGN NATION INTO HELPING HIS PRESIDENTIAL CAMPAIGN TO ONCE AGAIN INTERFERE IN OUR ELECTION, AND AT THE SAME TIME WITHHOLDING FOREIGN AID THAT COUNTRY SO DESPERATELY NEEDS TO FIGHT OFF WHO? THE RUSSIANS.\u2019\n\nThen, he added:\n\n\u2018THE SITUATION DEMANDS THAT WE MOVE FORWARD WITH THE INQUIRY",53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a17402cb-3aaa-4617-99fb-d4a7ab0cd525
42,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,3.0,3112.0,,,{},,1.0,NYU_Form,2946.0,the whistleblower alleged:\n\n\u2018[TRUMP WAS] PRESSURING A FOREIGN COUNTRY TO INVESTIGATE ONE OF THE PRESIDENT\u2019S MAIN DOMESTIC POLITICAL RIVALS [WHEN HE FROZE MILITARY AID,53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,06802013-6b55-4f9d-88eb-e67ff9c4c5fb
43,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,4.0,3474.0,,,{},,2.0,NYU_Form,3117.0,House Minority Whip Steve Scalise (R-LA) stood up for the president and how he handled the Zelensky interview on Meet the Press:\n\n\u2018PRESIDENT TRUMP WAS LOOKING INTO THE 2016 COLLUSION AND INTERFERENCE THAT RUSSIA HAD WHEN BARACK OBAMA WAS PRESIDENT. WE ALL KNOW THAT HAPPENED UNDER BARACK OBAMA\u2019S WATCH. I\u2019M GLAD TRUMP CONTINUES TO LOOK INTO THE INTERFERENCE,53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb844087-8535-4db7-9a33-7a4a2aa9ced3
44,,,,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,CongressAnnouncesSeizureOfTrump.txt,100031.0,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491.0,4.0,4099.0,,,{},,2.0,NYU_Form,3567.0,"JUST THE LATEST ATTEMPT BY DEMOCRATS TO \u201cGO DOWN THIS ROAD OF IMPEACHMENT, REGARDLESS OF THE FACTS.\n\n\u2018THE CHAIRMAN SAID A LOT OF THINGS, MADE A LOT OF BASELESS ACCUSATIONS. CHAIRMAN SCHIFF WAS THE ONE WHO FOR TWO YEARS WAS RUNNING AROUND SAYING HE HAD MORE THAN CIRCUMSTANTIAL EVIDENCE THAT PRESIDENT TRUMP COLLUDED WITH RUSSIA ON THE MUELLER INVESTIGATION. AND THAT TURNED OUT NOT TO BE TRUE. THE FRAMERS DID NOT PUT THE POWER OF IMPEACHMENT IN THE CONSTITUTION SO THAT YOU CAN STOP SOMEBODY FROM BEING ELECTED WHO WAS DULY ELECTED",53944af0-7d56-4da7-830a-69bad263ef47,Quoted Sources,True,Adjudicator nick task 1791 article number 100031,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb844087-8535-4db7-9a33-7a4a2aa9ced3
75,,,,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,TIFinallyExplainsWhyHe.txt,100032.0,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3202.0,2.0,3166.0,,,{},,1.0,NYU_Form,1603.0,"Bryant has attempted to defend himself, claiming that he was not trying to grab anyone\u2019s money \u2013\u2013 but he did expect black people to stand up for each other, and even took a jab at the podcast by T.I., referencing it by name in his statement.\n\nHe finished his post by stating he was more interested in a person\u2019s life than their life savings.\n\nHe said: \u201cWe have echoed the same sentiments on many issues down through the years and was energized by the partnership. I was awakened to your clip this morning and felt compelled to lend context. To have both of you in the church was meaningful for many reasons. This is the largest demographic of blacks who don\u2019t buy into organized religion in our history and in large measure because of reasons you have illuminated. To not give redress would be an assault to the body of Christ when I believe I am an ambassador as the two of you are for your field.\u201d\n\nHe went on to say: \u201cI don\u2019t want Sunday to be used as further ammunition as to why people don\u2019t go to church without them knowing at this same church we gave 5000 pairs of new back to school shoes to kids of #Atlanta, or that we spearheaded 9 million campaign to support @bennett_college , or that we bailed out nonviolent offenders or that we partnered with @delta to send 4 cargo to #Bahamas for hurricane release or that we\u2019ve partnered with @_hamptonu to place 95 displaced students or that we fed the furloughed workers for two weeks while the government was shut down or that we went into housing projects to feed kids of #dekalb county during spring break",8ee4618c-f1c1-480c-8b23-db1e2d22103c,Quoted Sources,True,Adjudicator nick task 1792 article number 100032,33df6629-73b1-499e-8255-1f3118c62a3d,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,92b3adfa-f3a1-48c7-b3f3-048c72c88914
73,,,,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,TIFinallyExplainsWhyHe.txt,100032.0,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3202.0,1.0,1274.0,,,{},,2.0,NYU_Form,1269.0,T.I.P,8ee4618c-f1c1-480c-8b23-db1e2d22103c,Quoted Sources,True,Adjudicator nick task 1792 article number 100032,33df6629-73b1-499e-8255-1f3118c62a3d,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb9bd1f2-d062-4d03-8be7-3022127af484
74,,,,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,TIFinallyExplainsWhyHe.txt,100032.0,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3202.0,1.0,1599.0,,,{},,2.0,NYU_Form,1346.0,"said: \u201cIt\u2019s not that I have a thing against pastors or against preachers so-to-speak. It\u2019s just I\u2019ve been raised in the trenches, and I was taught to peep game. You ain\u2019t finna run no game on me. I will not be extorted. I felt like I shouldn\u2019t have come",8ee4618c-f1c1-480c-8b23-db1e2d22103c,Quoted Sources,True,Adjudicator nick task 1792 article number 100032,33df6629-73b1-499e-8255-1f3118c62a3d,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb9bd1f2-d062-4d03-8be7-3022127af484
119,,,,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,RogerStoneTrialEndsRick.txt,100033.0,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,2442.0,3.0,1523.0,,,{},,1.0,NYU_Form,1324.0,"I do not recall discussing WikiLeaks with him,\u201d Trump wrote under penalty of perjury. \u201cNor do I recall being aware of Mr. Stone having discussed WikiLeaks with individuals associated with my campaign",fcccfcd4-62aa-4d4c-a22d-63b2c20bd99a,Quoted Sources,True,Adjudicator nick task 1895 article number 100033,e4f72cac-1e5d-4313-b955-ff2f4267e576,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,6a714edc-f201-4d33-b1ee-bdb2a03bc7f7
118,,,,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,RogerStoneTrialEndsRick.txt,100033.0,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,2442.0,2.0,1321.0,,,{},,1.0,NYU_Form,1180.0,"As Rachel Maddow points out in the segment above, Donald Trump said something completely different in his written responses to Robert Mueller",fcccfcd4-62aa-4d4c-a22d-63b2c20bd99a,Quoted Sources,True,Adjudicator nick task 1895 article number 100033,e4f72cac-1e5d-4313-b955-ff2f4267e576,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,273cd347-2beb-4d1a-b011-f30d94139123
117,,,,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,RogerStoneTrialEndsRick.txt,100033.0,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,2442.0,1.0,1160.0,,,{},,1.0,NYU_Form,581.0,"Rick Gates, who served as Trump\u2019s deputy campaign chairman, testified Tuesday that Stone began discussing Clinton leaks with the campaign in April 2016 and that from May onward Gates understood Stone to be the campaign\u2019s intermediary with WikiLeaks. By July 2016, Gates testified, Trump campaign chairman Paul Manafort said he was updating Trump and others regularly and directed Gates to keep following up with Stone. After Trump ended one phone call from Stone at the end of that month, Gates testified, the future president said to Gates that \u201cmore information would be coming",fcccfcd4-62aa-4d4c-a22d-63b2c20bd99a,Quoted Sources,True,Adjudicator nick task 1895 article number 100033,e4f72cac-1e5d-4313-b955-ff2f4267e576,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,27e30adb-fa03-4918-b228-a16916739001
99,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,2.0,3544.0,,,{},,1.0,NYU_Form,3507.0,according to Rachel Maddow on Oct. 25,7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c05d70a-36f0-4a37-893c-35140c0395a6
