,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
233,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,ea0cf639-f4b4-47cb-ade0-1f71a76ca2d2,NYU_Form,Arguments,3,,{},5,3983,4160,"Politico, Bertrand, and Allbritton knew that Schiff had a preconceived agenda that he was actively promoting. They knew about Schiff\u2019s extreme bias and hatred of President Trump"
225,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,357331a4-a39c-4a88-8715-a6b2c69bb16e,NYU_Form,Arguments,1,,{},3,145,258,How will Shifty\u2019s abuse of power narrative against Trump take off if Schiff himself is accused of abusing his own
226,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,357331a4-a39c-4a88-8715-a6b2c69bb16e,NYU_Form,Arguments,1,,{},3,2234,2567,"When Schiff was conducting his super-secret Kangaroo Court in the basement, statements were made about Kash Patel by Fiona Hill and Alex Vinderman about Patel\u2019s contact with the White House that were simply false. That information was leaked \u2018in real time\u2019 by either Schiff or by his staffers to Politico, by encrypted messaging apps"
227,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,357331a4-a39c-4a88-8715-a6b2c69bb16e,NYU_Form,Arguments,1,,{},3,587,718,But this little twist could NOT come at a worse time for Schiff\u2019s narrative-building. It exposes him for what a weasel he really is
234,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,2ab13428-7916-4f25-8260-edac8eec87dc,NYU_Form,Arguments,4,,{},5,956,1298,"House Intelligence Committee chairman Rep. Adam Schiff (D-CA) \u201cacted in concert\u201d with Politico to leak allegedly false information from the impeachment inquiry as part of a \u201cscheme\u201d to advance the \u201cinquisition\u201d against President Donald Trump, according to an explosive defamation lawsuit filed by a senior Trump White House official on Monday"
235,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,2ab13428-7916-4f25-8260-edac8eec87dc,NYU_Form,Arguments,4,,{},5,1300,1531,"White House official Kash Patel, who is a senior counterterrorism official on the National Security Council (NSC), filed the lawsuit in Virginia court in which he says Schiff \u201cweaponized the media\u201d to advance his impeachment agenda"
236,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,2ab13428-7916-4f25-8260-edac8eec87dc,NYU_Form,Arguments,4,,{},5,2029,2160,Patel accuses the defendants of defaming him by working with Schiff and members of his staff to disseminate false stories about him
237,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,2ab13428-7916-4f25-8260-edac8eec87dc,NYU_Form,Arguments,4,,{},5,1762,2026,"Patel on Monday filed the defamation suit in Virginia state court against Politico, Natasha Bertrand, a reporter for the establishment media outlet, and Robert Allbritton, the publisher and executive chairman of the media organization, all identified as defendants"
238,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,2ab13428-7916-4f25-8260-edac8eec87dc,NYU_Form,Arguments,4,,{},5,3380,3980,"Here\u2019s what he alleges:\n\nBetween October 23, 2019, and November 8, 2019, the Defendants, acting in concert with Schiff, made, published and republished numerous false factual statements of or concerning Kash without privilege of any kind. \u2026 On November 8, 2019, Schiff released the transcripts of Hill and Vindman\u2019s closed-door, secret interviews conducted in the Capitol Visitor Center. The transcripts demonstrate that Politico, Bertrand, Schiff, and his staffers misled the public in the First and Second Politico Pieces, and intentionally lied about the substance of Hill and Vindman\u2019s interviews"
239,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,15fe581e-d33a-4c94-a58a-99a606cb6d26,NYU_Form,Arguments,5,,{},1,2570,3378,"One of the stories Politico wrote opens with the following paragraphs, the slant in reporting is pretty evident:\n\nThe decorated Army officer who testified to House investigators on Tuesday told lawmakers that a close associate of Republican Rep. Devin Nunes \u201cmisrepresented\u201d himself to President Donald Trump in an effort to involve himself further in Ukraine policy, according to two people familiar with his closed-door deposition.\n\nLt. Col. Alexander Vindman, the National Security Council\u2019s top Ukraine expert, told lawmakers that after attending Ukrainian President Volodymyr Zelensky\u2019s inauguration in May as part of a delegation led by Energy Secretary Rick Perry, Vindman had been looking forward to debriefing Trump and giving a positive account of Zelensky\u2019s vision for Ukraine\u2019s future. \u2014 Politico"
240,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,5563,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,6a0cd2e4-48e6-4320-81af-90cd425a5f4e,Adjudicator scottpeterson task 2029 article number 100042,True,c3d0fcef-66ab-476c-8188-d48ccc9658ff,0ba4d447-b116-4585-a221-332ee8c95090,NYU_Form,Arguments,6,,{},1,4289,4862,"Patel vehemently denies the allegations made by Bertrand, noting in the court document:\n\nDefendants\u2019 reporting was categorically and knowingly false. At no time prior to October 30, 2019 had Kash ever communicated with the President on any matters involving Ukraine. Kash never supplied any Ukraine \u201cmaterials\u201d to the President. Kash is proud of his record as a dedicated national security professional who is entrusted to handle our nation\u2019s most sensitive matters. At no time did Kash stray from his mission to protect the homeland in service to the President and the NSC"
250,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,100043,ShooterCommitsSuicideAfterBeing.txt,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,Adjudicator scottpeterson task 2030 article number 100043,True,6373c2c0-e049-406e-88e3-8f3d9a78b52e,3491c884-a34f-43f2-8bb3-3444c0ab38d8,NYU_Form,Arguments,2,,{},1,1164,1267,Oklahoma is considered a very \u201cgun friendly\u201d state and both concealed and open carry are allowed by law
247,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,100043,ShooterCommitsSuicideAfterBeing.txt,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,Adjudicator scottpeterson task 2030 article number 100043,True,6373c2c0-e049-406e-88e3-8f3d9a78b52e,273bfb5c-45d8-4609-8e0c-b2d0aabc2f6a,NYU_Form,Arguments,1,,{},3,110,234,Two victims and the suspect are all deceased following a shooting by a suspect dressed in all black at a Walmart in Oklahoma
248,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,100043,ShooterCommitsSuicideAfterBeing.txt,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,Adjudicator scottpeterson task 2030 article number 100043,True,6373c2c0-e049-406e-88e3-8f3d9a78b52e,273bfb5c-45d8-4609-8e0c-b2d0aabc2f6a,NYU_Form,Arguments,1,,{},3,958,1072,"According to witness reports, the shooter turned the gun on himself when a nearby citizen drew a concealed firearm"
249,NYU_Articles/Day4/ShooterCommitsSuicideAfterBeing.txt,100043,ShooterCommitsSuicideAfterBeing.txt,d1a27dc55d4704fbbb9ede3958d88ee37f118049cc6e19fc242d49f7d3d0cf5d,1269,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2ea2f0ce-1ecd-4965-8f1a-6f61f1dc431f,Adjudicator scottpeterson task 2030 article number 100043,True,6373c2c0-e049-406e-88e3-8f3d9a78b52e,273bfb5c-45d8-4609-8e0c-b2d0aabc2f6a,NYU_Form,Arguments,1,,{},3,302,735,"Shots rang out at the Walmart just before 10am Monday morning, and authorities responded to the scene a short time later.\n\nAerial footage from Reuters shows police cordoning off a large area of the parking lot.\n\nPolice are also seen looking at a red vehicle that appears to have multiple bullet holes in the windshield. A handgun was found at the scene.\n\nNo staff members were involved in the shooting and the store was not evacuated"
260,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,Adjudicator scottpeterson task 2031 article number 100044,True,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,51d5dfb7-4209-4641-9911-e79743d5d5db,NYU_Form,Arguments,2,,{},1,827,974,Rudy asserted earlier today that House impeachment hearings have consisted of \u201c3 witnesses so far and no evidence has been presented of any offense
261,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,Adjudicator scottpeterson task 2031 article number 100044,True,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,b8e97169-eb72-453f-9f48-39a103a345ca,NYU_Form,Arguments,3,,{},1,977,1134,"Perhaps he\u2019s too far gone to have understood what he was watching, because the witnesses definitely spelled out an impeachable offense in the Ukraine scnadal"
262,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,Adjudicator scottpeterson task 2031 article number 100044,True,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,063e73ff-2808-4b91-bacf-502647796391,NYU_Form,Arguments,4,,{},1,1148,1284,Trump\u2019s tweet about one of the witnesses was itself a felony that\u2019ll add an extra few years onto the end of his eventual prison sentence
257,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,Adjudicator scottpeterson task 2031 article number 100044,True,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,b3310bdc-c42d-4c4c-8188-fe5a93146f90,NYU_Form,Arguments,1,,{},3,135,350,Who is Annoymous? What is Annoymous? These are the questions we\u2019re left asking after Rudy Giuliani had a completely incoherent meltdown tonight that\u2019s left us wondering if perhaps he\u2019s finally and completely snapped
258,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,Adjudicator scottpeterson task 2031 article number 100044,True,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,b3310bdc-c42d-4c4c-8188-fe5a93146f90,NYU_Form,Arguments,1,,{},3,533,807,"We think maybe he meant to say \u201canonymous\u201d \u2013 but then again, when you try to pronounce \u201cAnnoymous\u201d out loud, it kind of sounds like \u201cenormous.\u201d It\u2019s also possible that Rudy thinks he\u2019s being stalked by an actual person named \u201cAnnoymous,\u201d which in fairness, would be annoying"
259,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,1582,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,af3d4a9c-119a-4d09-8825-7a7e0d7625d7,Adjudicator scottpeterson task 2031 article number 100044,True,4e9a2120-bf5d-4d35-811c-eb6b96fb5559,b3310bdc-c42d-4c4c-8188-fe5a93146f90,NYU_Form,Arguments,1,,{},3,1287,1581,"At this point Rudy Giuliani is virtually indistinguishable from a random disgruntled person yelling around on the sidewalk at no one in particular. As he comes closer to being arrested, Rudy continues to further crack under the pressure. Perhaps \u201cAnnoymous\u201d is the name of his eventual cellmate"
27,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,4f730435-1606-491d-9092-74654ea5e5ab,NYU_Form,Quoted Sources,5,,{},1,4369,4516,The Justice Department said last week that Barr was not aware of Trump\u2019s comments at the time and that he had no contact with Ukrainian authorities
22,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,d3f698d2-93d3-4ea1-9dbe-08c20a5521d8,NYU_Form,Quoted Sources,2,,{},2,4184,4365,"I will have Mr. Giuliani give you a call and I am also going to have Atty. Gen. Barr call and we will get to the bottom of it,\u201d Trump told Zelensky. \u201cI\u2019m sure you will figure it out"
23,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,d3f698d2-93d3-4ea1-9dbe-08c20a5521d8,NYU_Form,Quoted Sources,2,,{},2,6789,6951,"Trump has suggested that one of Biden\u2019s misdeeds was to demand the firing of Lutsenko\u2019s predecessor, Viktor Shokin, to prevent him from investigating Hunter Biden"
15,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,167,1168,"Ukraine\u2019s former top law enforcement official says he repeatedly rebuffed demands by President Trump\u2019s personal lawyer to investigate Joe Biden and his son, insisting he had seen no evidence of wrongdoing that he could pursue.\n\nIn an interview, Yuri Lutsenko said while he was Ukraine\u2019s prosecutor general he told Rudolph W. Giuliani that he would be happy to cooperate if the FBI or other U.S. authorities began their own investigation of the former vice president and his son Hunter but insisted they had not broken any Ukrainian laws to his knowledge.\n\nLutsenko, who was fired as prosecutor general last month, said he had urged Giuliani to launch a U.S. inquiry and go to court if he had any evidence but not to use Ukraine to conduct a political vendetta that could affect the U.S. election.\n\n\u201cI said, \u2018Let\u2019s put this through prosecutors, not through presidents,\u2019 \u201d Lutsenko told The Times.\n\n\n\u201cI told him I could not start an investigation just for the interests of an American official,\u201d he said"
16,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,1431,1633,Lutsenko said he met Giuliani twice in person and had numerous conversations with him on the phone. He described the former New York mayor as obsessed with possible misconduct by Biden or his son Hunter
17,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,1738,2018,"Lutsenko said he told Giuliani that Hunter Biden\u2019s position on the board of Ukraine\u2019s largest natural gas company, Burisma Holdings, while his father was involved in steering Obama administration policy toward Ukraine \u201ccould be signs of a conflict of interest\u201d but was not illegal"
18,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,2957,3510,"Lutsenko said he was eager to cooperate with Giuliani and Trump but did not have sufficient evidence to act on his own.\n\nThe former prosecutor said Giuliani dropped the Biden requests at some point last year but apparently saw a new opportunity with the election in April of Volodymyr Zelensky, a former actor and political neophyte who defeated incumbent President Petro Poroshenko.\n\nLutsenko said Giuliani again began contacting him to sound him out about the new president and gauge whether Zelensky might be more cooperative in going after Democrats"
19,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,5812,5824,"Lutsenko, 54"
20,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,5985,6786,"He said he met unofficially with Giuliani in New York and in Warsaw last year. Other accounts put the New York meeting earlier this year, but he insisted it was January 2018. The Warsaw meeting was in March, he said.\n\n\u201cI went to his office and was there for several hours over three days,\u201d Lutsenko said. \u201cHe was certainly prepared.\u201d\n\nGiuliani quickly raised the issue of the Ukrainian gas company that had hired Hunter Biden. Burisma is run by a Ukrainian oligarch who had been under investigation for tax evasion and lives abroad. But once back taxes were paid, Lutsenko said, the case was shelved.\n\n\u201cHe was wondering why the case was closed,\u201d he said. \u201cI had to tell him how law enforcement functions here.\u201d\n\nHe said his hands were tied and he could not reopen the case just because Trump wanted it"
21,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,7364,7432,Lutsenko served as prosecutor general from May 2016 until last month
24,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6559c6aa-a8fd-4bc4-9538-414ec291248f,NYU_Form,Quoted Sources,3,,{},2,5292,5403,Giuliani has acknowledged broadly asking Ukraine to investigate the Bidens and defended the move as appropriate
25,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6559c6aa-a8fd-4bc4-9538-414ec291248f,NYU_Form,Quoted Sources,3,,{},2,5566,5808,"I did not do this on my own, I did it at the request of the State Department \u2014 I have a \u2018thank you\u2019 from them for doing a good job,\u201d Giuliani said Sunday on CBS\u2019 \u201cFace the Nation.\u201d He said Secretary of State Michael R. Pompeo \u201cwas aware of it"
26,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,8765a8f7-846d-40b4-b5a5-efca6b8f4f4f,NYU_Form,Quoted Sources,4,,{},1,7096,7216,"The thinking was Ukraine could do a lot more\u201d to fight corruption, David Cameron, the British prime minister at the time"
37,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,a17402cb-3aaa-4617-99fb-d4a7ab0cd525,NYU_Form,Quoted Sources,1,,{},5,711,988,"Schiff said on NBC\u2019s Meet the Press show with host Chuck Todd that Congress had been considering Trump\u2019s calls with Russia\u2019s President Vladimir Putin along with other world leaders. These may have also been hidden in the top-secret stand-alone computer system, Schiff continued"
