highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,23ed5272-4754-4448-a275-a7d657eda804,,Probability,1,802,874,every trusted model of sea level rise that gets cited in federal reports,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,5cfb8236-9328-46ca-8828-cf0bade9818c,,Evidence,1,423,599,The study reveals a 30% greater chance that ice sheets of more than 100 square kilometers will break off of continental glaciers than ones that are 10 square kilometers or less,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,5cfb8236-9328-46ca-8828-cf0bade9818c,,Evidence,1,994,1623,"Look, we have no direct evidence of ice sheets that large having broken off in the last 30 years. That\u2019s when models like this became somewhat more reliable in terms of available data,\u201d said Dr. Marolf, perhaps the highest-profile NOAA member who dismissed the study. \u201cEven before that, the few examples of breaks we\u2019ve accounted for were so rare and poorly-understood that they constitute edge cases. And the simulation also ignores recent climate commitments from the OECD countries that should lower projected carbon emissions. So you see, this study is an extrapolation, on top of an extrapolation, on top of an extrapolation",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,5cfb8236-9328-46ca-8828-cf0bade9818c,,Evidence,1,1652,1748,a follow-up simulation that incorporates most of her concerns would be worth paying attention to,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,5cfb8236-9328-46ca-8828-cf0bade9818c,,Evidence,1,1760,2098,"ideally [she would] want new ice core samples from at least a quarter of the sheets they\u2019ve pointed to\u201d so that the previous study could be somewhat falsified. Insisting that she is \u201cnot some sort of crackpot,\u201d Dr. Marolf made clear that every simulation should be taken seriously, even if its conclusions call for a modicum of skepticism",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,434c96f8-9674-40c0-ad53-ad29e52410d6,,Reasoning,3,1185,1260,"Dr. Marolf, perhaps the highest-profile NOAA member who dismissed the study",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,434c96f8-9674-40c0-ad53-ad29e52410d6,,Reasoning,3,2218,2355,"In my book, if you dismiss simulations of this level of rigor and sophistication, you may as well dismiss the entirety of climate science",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,434c96f8-9674-40c0-ad53-ad29e52410d6,,Reasoning,3,2375,2488,"For every so-called expert who questions this stuff, there are five who at least give it the benefit of the doubt",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,434c96f8-9674-40c0-ad53-ad29e52410d6,,Reasoning,3,2490,2562,"I trust in this study\u2019s validity because I trust my community\u2019s judgment",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,6fbb8d50-e3b9-4992-8c6d-f661e72afbbc,,Reasoning,2,1008,1026,no direct evidence,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,6fbb8d50-e3b9-4992-8c6d-f661e72afbbc,,Reasoning,2,1333,1362,so rare and poorly-understood,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,76754ccc-9061-41f0-b015-0de7476b177a,,Reasoning,1,64,85,Anyone under 30 knows,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,76754ccc-9061-41f0-b015-0de7476b177a,,Reasoning,1,635,657,widely-held assumption,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,76754ccc-9061-41f0-b015-0de7476b177a,,Reasoning,1,686,704,significantly more,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,2c0c3b9f-fcee-4a65-8cbb-5e382191b9d1,,Language,4,1943,1968,not some sort of crackpot,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,2c0c3b9f-fcee-4a65-8cbb-5e382191b9d1,,Language,4,2587,2610,"a hop, skip, and a jump",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,035fb5a9-e082-4efd-850f-8cc64bcfec7b,,Language,3,887,905,highly-speculative,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,035fb5a9-e082-4efd-850f-8cc64bcfec7b,,Language,3,1241,1250,dismissed,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,035fb5a9-e082-4efd-850f-8cc64bcfec7b,,Language,3,1333,1362,so rare and poorly-understood,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,067f9805-cefe-4f7b-81e0-2a6665e886e5,,Language,2,773,776,the,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,c77c690c-bba9-430b-a22a-75893d224f62,,Language,1,265,307,"certainly unlikely, and perhaps impossible",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,c77c690c-bba9-430b-a22a-75893d224f62,,Language,1,215,225,definitely,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,90ab1361-60c4-473d-a20e-94c58deec1d4,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:05.904457,2019-03-28 00:25:43.278675,577.374218,c77c690c-bba9-430b-a22a-75893d224f62,,Language,1,1900,1918,somewhat falsified,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,f2b6ec87-8173-4101-8437-376d5da7c3d8,,Evidence,1,1263,1523,"Even before that, the few examples of breaks we\u2019ve accounted for were so rare and poorly-understood that they constitute edge cases. And the simulation also ignores recent climate commitments from the OECD countries that should lower projected carbon emissions",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,f2b6ec87-8173-4101-8437-376d5da7c3d8,,Evidence,1,423,874,"The study reveals a 30% greater chance that ice sheets of more than 100 square kilometers will break off of continental glaciers than ones that are 10 square kilometers or less. The simulation totally upends the widely-held assumption that smaller ice sheets are significantly more vulnerable to breaks. That assumption, according to most experts at the NOAA, is responsible for every trusted model of sea level rise that gets cited in federal reports",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,770af15f-c54a-4734-80b3-709381630948,,Probability,1,441,461,a 30% greater chance,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,770af15f-c54a-4734-80b3-709381630948,,Probability,1,215,225,definitely,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,770af15f-c54a-4734-80b3-709381630948,,Probability,1,2138,2147,no chance,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,770af15f-c54a-4734-80b3-709381630948,,Probability,1,732,742,assumption,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,770af15f-c54a-4734-80b3-709381630948,,Probability,1,260,307,"it\u2019s certainly unlikely, and perhaps impossible",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,8c8c648a-89c7-4961-825b-ab7da5b4331f,,Language,1,2567,2679,"It seems to be just a hop, skip, and a jump to the idea that sea levels will rise faster than previously thought",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,8c8c648a-89c7-4961-825b-ab7da5b4331f,,Language,1,2075,2098,a modicum of skepticism,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,8c8c648a-89c7-4961-825b-ab7da5b4331f,,Language,1,1943,1968,not some sort of crackpot,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,8c8c648a-89c7-4961-825b-ab7da5b4331f,,Language,1,64,79,Anyone under 30,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,8c8c648a-89c7-4961-825b-ab7da5b4331f,,Language,1,215,225,definitely,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,1537,1623,"this study is an extrapolation, on top of an extrapolation, on top of an extrapolation",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,1000,1177,"we have no direct evidence of ice sheets that large having broken off in the last 30 years. That\u2019s when models like this became somewhat more reliable in terms of available data",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,2490,2562,"I trust in this study\u2019s validity because I trust my community\u2019s judgment",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,1872,1918,the previous study could be somewhat falsified,2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,2218,2355,"In my book, if you dismiss simulations of this level of rigor and sophistication, you may as well dismiss the entirety of climate science",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,260,307,"it\u2019s certainly unlikely, and perhaps impossible",2681
ff10e8a2-0820-44db-9c90-ebfe27c8d5ec,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1788,Articles-March-2019/Toy Articles/Probability Toy Article.txt,100006,Probability Toy Article.txt,38ddcb5f7cbc3264b48af166adb0decf6411ed884c1425232d35e0798cc254be,21,8,b115bded-7bca-46eb-b029-d67cb24f4ec9,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-26 01:02:02.656466,2019-03-30 04:37:36.188837,358533.532371,cde9a005-8acf-491d-aaad-504a028c0a4a,,Reasoning,1,1971,2098,"Dr. Marolf made clear that every simulation should be taken seriously, even if its conclusions call for a modicum of skepticism",2681
