schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q4,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q6.A9,T1.Q7,T1.Q8,T1.Q9,T1.Q10
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,7d08e03c-d68b-4080-92e7-a2744e23d0e1,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-11 20:59:35.501730,2019-03-11 21:02:46.198417,190.696687,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,4,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,563a1903-2db1-407a-891f-51a07b161300,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-12 05:33:01.021119,2019-03-12 05:44:00.213228,659.192109,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,Somewhat,,8,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,c4d1a56c-2267-4478-acd5-86d4b0b17076,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-12 05:39:31.631148,2019-03-12 05:57:53.651791,1102.020643,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,0,Somewhat,,4,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,5bb991e0-7064-48a6-bbf7-fa7231c6f9bd,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-12 13:41:36.070771,2019-03-12 13:52:19.718997,643.648226,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Somewhat,,7,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,25c6103f-46c1-4a18-a8dd-2e3785884d9d,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-12 18:56:16.598327,2019-03-12 19:07:09.807595,653.209268,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,Somewhat,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,faf71c7c-b892-4fde-8d79-5e425e0eb545,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-12 19:07:09.801300,2019-03-12 19:07:09.856979,0.055679,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,Somewhat,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,1d1aca17-bb04-4b17-9503-d30401345d5d,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-12 19:49:43.323315,2019-03-12 19:51:16.438859,93.115544,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Somewhat,,9,3
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,1693f591-e3e7-4697-ab0f-3b59d90e2b6e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1596,12,3,SSSPETest2,1731,1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,1b8f601b-d7eb-45a6-ac1d-1c10f6ff04ec,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-12 21:28:33.609426,2019-03-12 21:31:12.737869,159.128443,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,4,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d1eed5e7-2233-4170-b57b-94927b7a2f66,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-06 00:40:39.193890,2019-03-06 00:42:32.137030,112.94314,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,3,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,244b3986-557a-4603-bd7c-322d12859e21,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-06 00:40:14.974261,2019-03-06 00:43:20.786717,185.812456,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,7,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,01301045-beaf-43e2-a4c7-11bfbd35ca3f,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-06 00:40:31.312666,2019-03-06 00:43:40.851848,189.539182,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,92e026c9-270f-4a14-85ba-cb0fd9330073,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-06 00:40:09.900643,2019-03-06 00:45:51.156332,341.255689,"T1.Q1, T1.Q2, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Somewhat,"Claiming that Mediterranean diet reduces risk is based on correlation, but not clear evidence.",6,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,54c62458-7d3b-496c-9f04-6684e9752c31,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-06 00:40:26.629583,2019-03-06 00:46:30.593380,363.963797,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,a51e7b23-d024-490f-a0c8-1db342656686,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-06 00:41:34.205681,2019-03-06 00:48:12.987955,398.782274,"T1.Q1, T1.Q2, T1.Q6, T1.Q7, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,Slightly,,5: Middling difficulty,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,0ec070dd-0373-473f-adcb-97310a7b708f,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-06 00:40:08.898927,2019-03-06 00:48:45.472024,516.573097,"T1.Q1, T1.Q2, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,Somewhat,Rader assumes that the majority of people would benefit but does not provide any supporting commentary.,6,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,edfa641a-2b38-4416-9f3e-affbadcad27b,c2f193ad-2cdc-46b8-a5bf-c45cfbee3da7,2019-03-06 00:54:18.192232,2019-03-06 00:54:59.754793,41.562561,"T1.Q1, T1.Q2, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,1,Slightly,"Confusing talk about ""majority should"" without specification of why or who",5: Middling difficulty,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,b6a2eade-6184-42dc-b915-ed2add15c84b,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-12 05:38:43.244147,2019-03-12 05:45:47.487963,424.243816,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Somewhat,,3,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,b2d8ab34-10bf-453a-8a96-72e943358e28,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-12 05:45:32.396479,2019-03-12 06:00:36.018700,903.622221,"T1.Q1, T1.Q3, T1.Q7, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Very,,3,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,48ad4778-a75c-4e14-ad49-e11ae3340fdd,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-12 19:50:18.522130,2019-03-12 19:51:47.573569,89.051439,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,9,3
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,71bbab1a-a97e-48bb-b732-f418a7fcadf2,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1597,12,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,ca9992fb-976c-440f-88da-c079588d80b0,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-12 20:29:58.936554,2019-03-12 20:34:01.477994,242.54144,"T1.Q1, T1.Q3, T1.Q7, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,Slightly,,4,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,d877d7b6-9eda-405e-8fc6-68e41bda3443,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-06 04:48:02.440046,2019-03-06 04:50:10.078661,127.638615,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,9
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,9d7d62c1-4da8-4d7e-8770-7cc3e1658222,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-06 07:00:17.837499,2019-03-06 07:29:11.482039,1733.64454,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,3,9
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,18b56604-5572-4ddc-a4de-51886d9c029d,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-07 03:56:43.826873,2019-03-07 03:58:55.800748,131.973875,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,3,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,14cc14ab-a785-4e50-a92f-0f7e8c4eabea,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-10 04:20:40.273330,2019-03-10 04:23:55.890931,195.617601,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,31385047-ec70-44c9-b67f-b94519eebdac,3a6b0929-a821-4616-8599-9b860526d09d,2019-03-11 21:02:05.637567,2019-03-11 21:03:34.371593,88.734026,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,19f9a837-75af-4102-a29a-1891f658ce30,93b5d16a-4388-49d6-9217-d6607167f6c2,2019-03-12 05:44:00.384226,2019-03-12 05:47:19.048042,198.663816,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,3,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,cf5b81f0-c698-4da8-8c0b-19a6e47c268d,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-03-12 05:57:53.864258,2019-03-12 06:03:14.197858,320.3336,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,4,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,84d347ad-9041-4f46-a759-99263b472f05,fb0bfdce-316c-46b8-a7f3-097457d92afb,2019-03-12 13:45:45.517698,2019-03-12 13:52:56.315674,430.797976,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,9,9
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,2bff99bc-653f-4e57-8236-13c161a5fd29,7ae543c3-9854-4453-962d-01eb3b9805a5,2019-03-12 19:05:53.384478,2019-03-12 19:12:51.151132,417.766654,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,61173698-3fb7-450d-8435-91e8ef52ae0c,b359f9af-81af-4246-96d3-ee2c770022bb,2019-03-12 19:51:16.631408,2019-03-12 19:52:09.365566,52.734158,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,4,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,6f3f18d1-e9e7-4b60-a126-89899180213e,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1598,11,3,SSSPETest2-Demo1,1737,1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,a9aa927d-48e3-4cc8-9a8d-111eb6aba885,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-03-12 21:30:01.038692,2019-03-12 21:31:41.718212,100.67952,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,3,8
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,29629fff-e61c-49ad-abe7-098bedc67da7,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1599,11,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,23938a2f-eb68-436b-819a-31509fe57fde,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-03-06 04:48:44.557927,2019-03-06 04:51:53.824501,189.266574,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,7
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,29629fff-e61c-49ad-abe7-098bedc67da7,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1599,11,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,7b121513-bdfb-4941-9994-4a5d52546542,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-03-06 07:19:49.181432,2019-03-06 07:29:40.272148,591.090716,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,4,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,29629fff-e61c-49ad-abe7-098bedc67da7,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1599,11,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d0a87e26-4c4d-437a-a7fb-21f1f1484bf3,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-03-07 03:58:10.954625,2019-03-07 03:59:44.731529,93.776904,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,4,6
ReasoningSpecialist2019_03_04,501f2b86c18b3970d0e83874a03abea681d6aaa7ede113aac6b53ba770481a3b,29629fff-e61c-49ad-abe7-098bedc67da7,https://pe.goodlylabs.org/project/Sp19_reasoning/task/1599,11,3,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,4b7b0e1e-309d-4aa9-9d0a-14ca1f826c55,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-03-10 04:24:18.044655,2019-03-10 04:25:09.930159,51.885504,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
