task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,created,finish_time,elapsed_seconds,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2155,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,4585,5066,"When studies sampling larger populations finally appeared, the reported declines in heart attacks began to shrink. A study of the Piedmont region of Italy found a much lower decline of 11 percent, though curiously only for residents under 60 years of age. England, which implemented a smoking ban nationwide, presented the first opportunity to study the matter on a national scale. Researchers there credited the ban with a heart attack reduction of just over 2 percent nationwide.",17675
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2156,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,5858,6298,"This report had, however, omitted one of the largest studies of secondhand smoke and heart attacks conducted to date. A 2008 study covering the entire country of New Zealand—a population smaller than England’s, but bigger than the American towns previously studied—found no significant effects on heart attacks or unstable angina in the year following implementation of a smoking ban; hospitalizations for the former had actually increased.",17675
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2157,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),4,A plausible mechanism is proposed,0,6315,7144,"Contradictory research continued to come in. A clever study led by researchers at RAND Corp. in 2010 tested the possibility that the large reductions identified in small communities were due to chance. They assembled a massive data set that allowed them to essentially replicate studies like those in Helena, Pueblo, and Bowling Green, but on an unprecedented scale. Whereas those studies had compared just one small community to another, the RAND paper compared all possible pairings of communities affected by smoking bans to all possible controls, for a total of more than 15,000 pairings. They stratified results by age in case there were differential effects on the young, working age adults, or the elderly. And in an improvement on most other studies, they also controlled for existing trends in the rate of heart attacks.",17675
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2158,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,1,Very representative (Also choose this if entire population is examined),0,0,0,,0
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2159,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",1,There was an appropriate control condition,0,6866,7028,"for a total of more than 15,000 pairings. They stratified results by age in case there were differential effects on the young, working age adults, or the elderly.",17675
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2160,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,10,"Was randomized assignment used? If so, highlight section describing it.",3,Can't tell; not enough info,0,0,0,,0
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2161,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,"That because of the recent nature of the studies, the long term effects would show the 60% decrease, but as of now as a society the low numbers are being shown in reduction as the number of damaged lungs from smoking is still high as the damage does not go away.",0,0,0,,0
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2162,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",5,Much less likely,0,0,0,,0
794,2169,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,103,2018-03-21 09:29:33.948073,2018-03-21 09:51:44.753219,1330.805146,2163,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2164,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2165,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,435,797,"Helena had implemented a comprehensive smoking ban in its workplaces, bars, restaurants, and casinos. In the first six months of the ban, the rate of heart attacks in the city plummeted by nearly 60 percent. Just as remarkably, when a judge struck down the smoking ban in November of that year, the rate of heart attacks shot right back up to its previous level.",17675
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2166,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,5976,6298,"A 2008 study covering the entire country of New Zealand—a population smaller than England’s, but bigger than the American towns previously studied—found no significant effects on heart attacks or unstable angina in the year following implementation of a smoking ban; hospitalizations for the former had actually increased.",17675
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2167,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,9441,10205,"The medical reasoning behind why secondhand smoke would cause heart attacks posited that short-term exposure reduces blood flow, increases platelet aggregation, and causes endothelial dysfunction—all of which could increase the risk of heart attack. But looking at the most well-conducted research suggests that the actual impact is not as significant as originally feared. And where heart attacks did decline, it may not have even been because of secondhand smoke reductions: A new paper published in August 2016 considered other factors that may have been overlooked. Drawing on data from 28 states from 2001–2008, lead author Vivian Ho, an economist at Rice University, compared rates of hospitalization for heart attacks in areas with and without smoking bans.",17675
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2168,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,11770,12461,"In a post on the blog he authors from the University of California San Francisco, Stanton Glantz disputes the finding in Vivian Ho’s recent paper, suggesting use of a different statistical model to make the calculation. But the reductions promised by Glantz and other smoking ban advocates were so massive that they ought to be evident under any plausible model. That in the time since the alleged Helena Miracle they have gone from claiming a 60 percent reduction in heart attacks to debating whether effects are illusory or just too small to be reliably detected says a lot about how far expectations have been lowered. As they say in the old cigarette ads, “You’ve come a long way, baby!”",17675
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2169,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,14416,14687,"That was a report on a cohort study tracking 76,000 women that failed to detect a link between the disease and secondhand smoke. The finding comports with existing literature suggesting that the effect is borderline and concentrated on long-term, high levels of exposure.",17675
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2170,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,2,Fairly representative,0,0,0,,0
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2171,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",2,"There was a control condition, but it was questionably appropriate",0,12963,13347,"The relevant question, however, should not be merely whether there are any dangers from secondhand smoke but also how big they are. If the alarmist claims made by anti-smoking groups were true, we’d be justified in avoiding secondhand smoke as if it were the plague. But we know now that those claims were exaggerated, so it’s worth asking whether contemporary bans have gone too far.",17675
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2172,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,10,"Was randomized assignment used? If so, highlight section describing it.",3,Can't tell; not enough info,0,0,0,,0
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2173,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,"People start to use e-cigarettes, which is less detrimental to the body as regular smoke. ",0,0,0,,0
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2174,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",5,Much less likely,0,0,0,,0
794,2170,http://pe.goodlylabs.org/project/SSSPECaus2/task/794,SSSPETest3,1726,1726SSSArticle.txt,99,2018-03-21 09:50:48.237475,2018-03-21 09:55:09.730618,261.493143,2175,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
795,2171,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,,2018-03-21 09:59:15.256389,2018-03-21 10:00:14.537524,59.281135,2176,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
795,2171,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,,2018-03-21 09:59:15.256389,2018-03-21 10:00:14.537524,59.281135,2177,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,2,No,0,0,0,,0
795,2171,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,,2018-03-21 09:59:15.256389,2018-03-21 10:00:14.537524,59.281135,2178,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2179,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",3,Somewhat credible,0,0,0,,0
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2180,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,7,50,"Lower Back Ache? Be Active and Wait It Out,",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2180,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,515,565,Take two aspirin and don’t call me in the morning.,7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2180,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,1646,1892,"doctors should avoid prescribing opioid painkillers for relief of back pain and suggested that before patients try anti-inflammatories or muscle relaxants, they should try alternative therapies like exercise, acupuncture, massage therapy or yoga.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2181,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,2232,2416,"Dr. Weinstein, who was not an author of the guidelines, said patients have to stay active and wait it out. “Back pain has a natural course that does not require intervention,” he said.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2181,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,2598,2745,"Dr. Rick Deyo, a spine researcher and professor at the Oregon Health and Science University in Portland, Ore., and an author of the new guidelines.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2181,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,3835,3946,"Dr. Christopher J. Standaert, a spine specialist at the University of Washington and Harborview Medical Center.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2181,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,5873,5951,"Dr. Steven J. Atlas, a back pain specialist at Massachusetts General Hospital,",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2182,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,116,315,"Sommer Kleweno Walley at home in Seattle. After she slipped on steps and began having back pain, a doctor prescribed physical therapy and an anti-inflammatory drug. Her pain was gone in a few months.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2183,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,4763,5349,"Dr. Standaert cited a study in which patients with chronic low back pain were offered a placebo, and were told it was a placebo, along with their usual treatment — often an anti-inflammatory drug like ibuprofen or naproxen. Or, the patients remained with their usual treatment alone.

Those taking the placebo reported less pain and disability than those in the control group who did not take it. The placebo effect, although modest, was about the same as the effect in studies testing nonpharmacological treatments for back pain like acupuncture, massage or chiropractic manipulations.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2184,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,4,Slightly representative,0,0,0,,0
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2185,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",3,"There was a control condition, but it was not appropriate at all",0,4836,4891,"were offered a placebo, and were told it was a placebo,",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2185,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",3,"There was a control condition, but it was not appropriate at all",0,4987,5046,"Or, the patients remained with their usual treatment alone.",7151
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2186,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,10,"Was randomized assignment used? If so, highlight section describing it.",3,Can't tell; not enough info,0,0,0,,0
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2187,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,"That the body is solving for pain reduction, but that does not mean full healing occurs. The discounted MRI scans that doctors say would show unrelated oddities should be taken into consideration, as scar tissue could be building and eventually supporting damaged areas, hence pain reduction but not necessarily proper healing ",0,0,0,,0
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2188,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",2,Somewhat more likely,0,0,0,,0
795,2172,http://pe.goodlylabs.org/project/SSSPECaus2/task/795,SSSPETest1,173,173SSSArticle.txt,103,2018-03-21 09:29:34.056355,2018-03-21 10:03:40.553348,2046.496993,2189,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",4,Not very credible,0,0,0,,0
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2190,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",1,Very credible,0,0,0,,0
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2191,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,7,62,Cancer Rates Are Dropping — But Not In Rural Appalachia,9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2191,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,1076,1170,cancer incidence has declined in much of the country since 1969 — but not in rural Appalachia.,9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2192,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,1015,1600,"According to new research out of the University of Virginia, cancer incidence has declined in much of the country since 1969 — but not in rural Appalachia. In rural Appalachian Kentucky, the cancer mortality rate is 36 percent higher than it is for urban, non-Appalachian people in the rest of the country; in rural Appalachian Virginia it is 15 percent higher; in those areas of West Virginia, 19 percent. People in much of rural Appalachia are more likely to die within three to five years of their diagnoses than those in both urban Appalachian areas and urban areas across the U.S.",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2192,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,2690,2987,"Unhealthy lifestyle factors undoubtedly contribute to these numbers. About 42 percent of Owsley County adults smoke, compared with about 26 percent of adults in Kentucky and 15 percent in the U.S. overall. More than 34 percent of adults in Kentucky are obese, and nearly 70 percent are overweight.",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2192,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,2464,2689,"researchers and community organizations in the region have been studying and fighting cancer for decades, focusing efforts on four cancers with the highest incidence and mortality rates: lung, colorectal, cervical and breast.",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2193,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),4,A plausible mechanism is proposed,0,2989,3566,"Another risk factor is pollution from strip mining and underground coal mining, though the link between environmental contaminants and cancer is less clear. Owsley County ceased commercial coal production in 2012, but according to the county, there is still funding for some smaller-scale coal production. In addition, some residents travel to nearby counties for jobs; there are still mines in operation in Breathitt County, as well as Harlan and Pike counties, which are farther east. All three of these counties are hot spots for cancer as well, according to the JAMA study.",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2194,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,4712,5681,"However, the biggest issue, experts said, is lack of access to care — whether it’s preventive screenings or cancer treatment. If one of Owsley County’s 4,600 residents needs to visit the doctor, they have three choices: the health department or two clinics. But doctors are not always available or working, and opportunities for screening vary. For instance, mammograms are only offered once a month at the clinics, and colon cancer screenings are referred out of the county, and cervical cancer screenings are done weekly at the health department and daily at the clinic, Lucas said. The three regional hospitals are at least a 30-minute drive away on narrow, curvy mountain roads. The Markey Cancer Center in Lexington is a far drive for people in rural Appalachia.

According to Yao, 15 percent to 20 percent of women who have abnormal mammograms don’t go back for any follow-up tests, partly because of reasons such as these. “There are a lot of barriers,” he said.",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2195,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),6,"The bigger the cause, the bigger the effect (dose response curve)",0,7108,7620,"Some of these services are now covered by health insurance under the Affordable Care Act. Kentucky leads the nation in the steepest decline of uninsured working-age adults, dropping from 21 percent in 2013 to 8 percent by 2015. In 2016, about 67 percent of people in Owsley County got health coverage through Medicaid, which covers preventive cancer screenings and helps cover rides to necessary treatment for people who can’t travel, Lucas said. Medicaid coverage also boosted rates of breast cancer screenings.",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2196,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),3,The correlation appears across multiple independent contexts,0,7622,8110,"But still, cancer in Appalachia is an overwhelming, multi-pronged problem, researchers say, and communities know it. In a region that has been battling poverty for decades, studies and statistics don’t mean much when no real solutions are offered. “There’s a fatalism in Appalachia since everybody has family that has had cancer or died,” Marmagas said. “There’s a certain amount of ‘this is going to happen to me too,’ and they don’t get good answers from the health system around them.”",9112
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2197,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,1,Very representative (Also choose this if entire population is examined),0,0,0,,0
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2198,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",4,There was no control condition,0,0,0,,0
796,2174,http://pe.goodlylabs.org/project/SSSPECaus2/task/796,SSSPETest3,178,178SSSArticle8.txt,103,2018-03-21 09:51:44.911807,2018-03-21 10:12:25.042484,1240.130677,2199,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,10,"Was randomized assignment used? If so, highlight section describing it.",3,Can't tell; not enough info,0,0,0,,0
